No,AD_CLIENT_ID,DEPT_CODE,APPLIED_CHARGES_CLASS,PURPOSE_OF_USE_MR,CONTRACT_ORG_CODE,CONTRACT_ORG_KBN,CONTRACT_TYPE,D_ID_RENTAL_KBN,RENTAL_TERM_KBN,YEAR,MONTH,DAY,PREVIOUS_MONTH_ADJ,COUNT,SALES_AMT,RENTAL_TIME
3447,1000002,3FLJ3,P7,1,3F000,2,6,7,Z,2021,10,2,0,3,13880,36
3448,1000002,3FLJ3,P7,1,3F000,3,8,7,Z,2021,10,2,0,1,7000,4
3449,1000002,3FLJ3,W4,1,3F000,3,8,7,1,2021,10,2,0,1,21500,23
3450,1000002,3FLJ3,W4,3,3TA00,1,2,7,1,2021,10,2,0,1,25500,29
3451,1000002,3FLK3,P1,1,3F000,2,6,7,1,2021,10,2,0,3,20650,59
3452,1000002,3FLK3,P1,1,3F000,3,7,7,1,2021,10,2,0,1,16350,46
3453,1000002,3FLK3,P1,1,3F000,3,8,7,1,2021,10,2,0,1,7500,6
3454,1000002,3FLK3,P2,1,3F000,2,6,7,1,2021,10,2,0,4,69750,271
3455,1000002,3FLK3,P2,1,3F000,3,7,7,1,2021,10,2,0,1,21980,51
3456,1000002,3FLK3,P7,1,3F000,2,6,7,Z,2021,10,2,0,9,64150,231
3457,1000002,3FLK3,P7,1,3F000,3,8,7,Z,2021,10,2,0,1,13300,26
3458,1000002,3FLK3,PH2,1,3F000,2,6,7,Z,2021,10,2,0,1,4550,23
3459,1000002,3FLL3,P1,1,3F000,2,6,7,1,2021,10,2,0,1,2958,3
3460,1000002,3FLL3,P2,3,3TA00,1,1,7,1,2021,10,2,0,1,4276,7
3461,1000002,3FLL3,P2,5,3FLA3,5,3,4,1,2021,10,2,0,1,5670,4
3462,1000002,3FLL3,P7,1,3F000,2,6,7,Z,2021,10,2,0,1,4650,5
3463,1000002,3FLM3,C2,3,3FLF3,5,3,7,1,2021,10,2,0,1,28300,81
3464,1000002,3FLM3,C2,3,3TC00,1,1,7,1,2021,10,2,0,1,25330,96
3465,1000002,3FLM3,P2,1,3F000,2,6,7,1,2021,10,2,0,1,5050,23
3466,1000002,3FLM3,P7,1,3F000,2,6,7,Z,2021,10,2,0,3,20650,65
3467,1000002,3FLM3,PH2,1,3F000,2,6,7,Z,2021,10,2,0,1,3750,7
3468,1000002,3FLM3,V1,3,3TC00,1,1,7,1,2021,10,2,0,1,11400,71
3469,1000002,3FLR3,P0,1,3F000,3,8,7,1,2021,10,2,0,1,6725,10
3470,1000002,3FLR3,P1,1,3F000,2,6,7,1,2021,10,2,0,1,3950,9
3471,1000002,3FLR3,P1,5,3FLR3,4,3,4,1,2021,10,2,0,1,4000,28
3472,1000002,3FLR3,P2,1,3F000,2,6,7,1,2021,10,2,0,1,5644,5
3473,1000002,3FLR3,P7,1,3F000,2,6,7,Z,2021,10,2,0,2,10250,39
3474,1000002,3FLS3,P2,6,3SE00,3,9,5,1,2021,10,2,0,1,6000,6
3475,1000002,3FLS3,P7,1,3F000,2,6,7,Z,2021,10,2,0,2,14700,72
3476,1000002,3FLT3,C2,2,3S000,2,5,1,1,2021,10,2,0,1,9900,24
3477,1000002,3FLT3,P0,5,3FLT3,4,3,4,1,2021,10,2,0,1,9091,45
3478,1000002,3FLT3,P7,1,3F000,2,6,7,Z,2021,10,2,0,1,24144,95
3479,1000002,3FLU3,P0,3,3F000,3,8,7,1,2021,10,2,0,1,16350,30
3480,1000002,3FLU3,P1,3,3F000,2,6,7,1,2021,10,2,0,1,4750,8
3481,1000002,3FLU3,P2,1,3F000,2,6,7,1,2021,10,2,0,1,6800,23
3482,1000002,3FLU3,P2,3,3TA00,1,1,2,1,2021,10,2,0,1,3800,9
3483,1000002,3FLU3,T4,3,3TA00,1,2,7,1,2021,10,2,0,1,9000,23
3484,1000002,3FLV3,P0,5,3FLV3,4,3,4,1,2021,10,2,9,0,-2400,0
3485,1000002,3FLV3,V1,3,3F000,3,8,7,1,2021,10,2,0,1,10740,23
3486,1000002,3FLW3,P0,1,3F000,3,7,7,1,2021,10,2,0,1,13785,27
3487,1000002,3FLW3,P2,1,3F000,2,6,7,1,2021,10,2,0,1,9500,27
3488,1000002,3FLY3,P1,3,3F000,3,8,7,1,2021,10,2,0,1,7364,8
3489,1000002,3FMA1,P0,1,3F000,3,7,7,1,2021,10,2,0,1,7225,5
3490,1000002,3FMA1,P7,1,3S000,2,5,1,Z,2021,10,2,0,1,5500,5
3491,1000002,3FMA1,T2,2,3F000,3,8,7,1,2021,10,2,0,1,8200,2
3492,1000002,3FMB1,P0,1,3F000,2,6,7,1,2021,10,2,0,1,37900,129
3493,1000002,3FMB1,P0,1,3F000,3,7,7,1,2021,10,2,0,1,6748,14
3494,1000002,3FMB1,P0,3,3TA00,1,1,7,1,2021,10,2,0,1,4274,8
3495,1000002,3FMB1,P7,1,3F000,2,6,7,Z,2021,10,2,0,1,2750,9
3496,1000002,3FMB1,PT0,3,3TA00,1,1,2,Z,2021,10,2,0,1,3800,8
3497,1000002,3FMB1,W1,3,DBB00,5,1,7,Z,2021,10,2,0,1,18000,48
3498,1000002,3FMC1,C0,3,3X000,5,1,7,1,2021,10,2,0,1,13600,84
3499,1000002,3FMC1,C1,3,3X000,5,1,7,1,2021,10,2,0,1,14790,72
3500,1000002,3FMC1,C2,2,3F000,3,8,7,1,2021,10,2,0,1,10075,5
3501,1000002,3FMC1,P0,4,3FMC1,4,3,3,1,2021,10,2,0,1,28000,178
3502,1000002,3FMC1,P1,1,3F000,3,7,7,1,2021,10,2,0,1,7035,5
3503,1000002,3FMC1,P2,1,3S000,2,5,1,1,2021,10,2,0,1,7000,7
3504,1000002,3FMC1,P2,3,3TA00,1,1,2,3,2021,10,2,0,1,83600,514
3505,1000002,3FMC1,P2,3,DBC00,5,1,7,2,2021,10,2,0,1,131000,720
3506,1000002,3FMC1,PH2,1,3S000,2,5,1,Z,2021,10,2,0,1,6400,24
3507,1000002,3FMC1,PH2,3,DBB00,5,1,7,Z,2021,10,2,0,1,38378,107
3508,1000002,3FMG1,P0,1,3F000,3,7,7,1,2021,10,2,0,1,7335,5
3509,1000002,3FMG1,P0,3,3TA00,1,1,7,1,2021,10,2,0,1,19000,105
3510,1000002,3FMG1,P2,1,3F000,3,8,7,1,2021,10,2,0,1,4000,0
3511,1000002,3FMG1,P7,1,3F000,2,6,7,Z,2021,10,2,0,2,16450,36
3512,1000002,3FMG1,PH2,5,3FBE1,5,3,4,Z,2021,10,2,0,1,134000,744
3513,1000002,3FMG1,PT0,3,3TA00,1,2,7,Z,2021,10,2,0,1,10838,21
3514,1000002,3FMG1,RV1,1,3F000,2,6,7,1,2021,10,2,0,1,24100,70
3515,1000002,3J2B1,M1,1,3F000,3,7,7,1,2021,10,3,0,1,60750,37
3516,1000002,3J2B1,P0,1,3F000,2,4,7,1,2021,10,3,0,1,10400,34
3517,1000002,3J2B1,P0,3,3F000,2,6,7,1,2021,10,3,0,1,10652,23
3518,1000002,3J2B1,P0,3,3TA00,1,1,1,2,2021,10,3,0,1,76000,720
3519,1000002,3J2B1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,4300,11
3520,1000002,3J2B1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,19400,83
3521,1000002,3J2B1,P1,1,3F000,3,8,7,1,2021,10,3,0,1,15400,27
3522,1000002,3J2B1,P1,1,3J2B1,4,3,7,1,2021,10,3,0,1,9950,26
3523,1000002,3J2B1,P1,1,3TA00,1,2,1,1,2021,10,3,0,1,4400,24
3524,1000002,3J2B1,P2,1,3F000,2,4,7,1,2021,10,3,0,1,5300,10
3525,1000002,3J2B1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,9800,28
3526,1000002,3J2B1,P2,3,3TA00,1,1,7,1,2021,10,3,0,1,3800,3
3527,1000002,3J2B1,P2,3,3TC00,1,1,7,2,2021,10,3,0,1,70000,720
3528,1000002,3J2B1,P2,3,DBB00,5,1,7,1,2021,10,3,0,1,18612,53
3529,1000002,3J2B1,P5,3,3TC00,1,1,7,1,2021,10,3,0,1,11100,50
3530,1000002,3J2B1,P7,1,3F000,2,6,7,Z,2021,10,3,0,13,118490,391
3531,1000002,3J2B1,P7,3,3F000,2,6,7,Z,2021,10,3,0,1,11800,35
3532,1000002,3J2B1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,23250,74
3533,1000002,3J2B1,PH2,1,3F000,3,7,7,Z,2021,10,3,0,1,21471,53
3534,1000002,3J2B1,V1,3,DBB00,5,1,7,1,2021,10,3,0,1,24028,103
3535,1000002,3J2B1,W4,3,3F000,2,4,7,1,2021,10,3,0,2,61700,98
3536,1000002,3J2C3,P1,1,3F000,2,6,7,1,2021,10,3,0,2,19530,78
3537,1000002,3J2C3,P1,3,3TA00,1,1,7,1,2021,10,3,0,1,5688,6
3538,1000002,3J2C3,P7,1,3F000,2,6,7,Z,2021,10,3,0,4,40500,121
3539,1000002,3J2C3,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,23500,28
3540,1000002,3J2E1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,28266,85
3541,1000002,3J2E1,P1,3,3F000,2,4,7,1,2021,10,3,0,1,9100,31
3542,1000002,3J2E1,P1,3,3F000,2,6,7,1,2021,10,3,0,1,13100,56
3543,1000002,3J2E1,P2,3,3TA00,1,1,7,1,2021,10,3,0,1,7728,7
3544,1000002,3J2E1,P2,3,3TC00,1,2,7,1,2021,10,3,0,1,15838,47
3545,1000002,3J2E1,P2,3,DBB00,5,1,7,1,2021,10,3,0,1,5200,24
3546,1000002,3J2E1,P3,5,3J2E1,4,3,4,2,2021,10,3,0,1,113637,578
3547,1000002,3J2E1,P7,1,3F000,2,6,7,Z,2021,10,3,0,7,65000,248
3548,1000002,3J2E1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,8650,23
3549,1000002,3J2E1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,6725,7
3550,1000002,3J2E1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,2,24660,59
3551,1000002,3J2E1,RV1,1,3S000,2,5,1,1,2021,10,3,0,1,24600,31
3552,1000002,3J2E1,RV1,5,3J2E1,4,3,4,1,2021,10,3,0,1,81000,193
3553,1000002,3J2F1,P0,1,3F000,2,4,7,1,2021,10,3,0,2,19300,77
3554,1000002,3J2F1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,20200,76
3555,1000002,3J2F1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,14600,54
3556,1000002,3J2F1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,9500,54
3557,1000002,3J2F1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,6535,6
3558,1000002,3J2F1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,7455,29
3559,1000002,3J2F1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,3180,6
3560,1000002,3J2G1,P0,1,3F000,3,7,7,1,2021,10,3,0,1,7225,9
3561,1000002,3J2G1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,13130,32
3562,1000002,3J2G1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,22530,51
3563,1000002,3J2G1,P2,1,3S000,2,5,1,1,2021,10,3,0,1,19600,48
3564,1000002,3J2G1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,34050,53
3565,1000002,3K2B1,C2,3,3X000,5,1,7,1,2021,10,3,0,1,6205,24
3566,1000002,3K2B1,C2,4,3K4A1,5,3,3,1,2021,10,3,0,1,7300,23
3567,1000002,3K2B1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,12750,28
3568,1000002,3K2B1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,13800,29
3569,1000002,3K2B1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,5225,9
3570,1000002,3K2C1,C2,1,3S000,2,5,1,1,2021,10,3,0,1,9100,6
3571,1000002,3K2C1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,7500,8
3572,1000002,3K2C1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,5035,6
3573,1000002,3K2C1,P1,1,3TA00,1,2,7,1,2021,10,3,0,1,4900,10
3574,1000002,3K2C1,P2,1,3F000,3,8,7,1,2021,10,3,0,2,15985,14
3575,1000002,3K2C1,P2,3,3K2D1,5,2,7,1,2021,10,3,0,1,7000,5
3576,1000002,3K2C1,P3,3,3TC00,1,2,7,1,2021,10,3,0,1,51700,261
3577,1000002,3K2C1,P5,1,3F000,3,7,7,1,2021,10,3,0,1,21000,19
3578,1000002,3K2C1,PT5,1,3F000,3,7,7,Z,2021,10,3,0,1,10500,24
3579,1000002,3K2C1,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,14100,23
3580,1000002,3K2C1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,25640,33
3581,1000002,3K2D1,C1,1,3S000,2,5,1,1,2021,10,3,0,1,8600,17
3582,1000002,3K2D1,C1,2,3F000,Z,Z ,7,1,2021,10,3,0,1,4800,24
3583,1000002,3K2D1,P0,1,3F000,2,4,7,1,2021,10,3,0,1,5350,11
3584,1000002,3K2D1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,15800,40
3585,1000002,3K2D1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,5850,9
3586,1000002,3K2D1,P2,1,3F000,2,6,7,1,2021,10,3,0,2,14000,29
3587,1000002,3K2D1,P2,1,3F000,3,7,7,1,2021,10,3,0,3,26115,51
3588,1000002,3K2D1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,8300,10
3589,1000002,3K2D1,P5,5,3K3Z1,5,3,4,1,2021,10,3,0,1,65000,303
3590,1000002,3K2D1,P6,1,3F000,3,7,7,1,2021,10,3,0,1,12300,11
3591,1000002,3K2D1,P7,1,3F000,2,6,7,Z,2021,10,3,0,12,83846,194
3592,1000002,3K2D1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,10830,26
3593,1000002,3K2D1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,8270,13
3594,1000002,3K2D1,P7,3,3F000,2,6,7,Z,2021,10,3,0,2,17950,55
3595,1000002,3K2D1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,2,14224,18
3596,1000002,3K2D1,PT5,1,3F000,3,7,7,Z,2021,10,3,0,2,20107,18
3597,1000002,3K2D1,PT5,1,3F000,3,8,7,Z,2021,10,3,0,1,8500,12
3598,1000002,3K2D1,PT5,3,3TA00,1,2,7,Z,2021,10,3,0,1,9800,33
3599,1000002,3K2D1,PT5,3,3TC00,1,2,7,Z,2021,10,3,0,1,13400,44
3600,1000002,3K2D1,RH0,1,3TA00,1,1,7,Z,2021,10,3,0,1,6100,12
3601,1000002,3K2D1,RH0,3,3TA00,1,2,7,Z,2021,10,3,0,1,11600,43
3602,1000002,3K2D1,RV1,1,3F000,2,6,7,1,2021,10,3,0,1,21200,33
3603,1000002,3K2D1,RV1,1,3S000,2,5,7,1,2021,10,3,0,1,22150,32
3604,1000002,3K2D1,V1,3,3K2D1,4,2,7,1,2021,10,3,0,1,7692,5
3605,1000002,3K2D1,W1,1,3F000,2,6,7,Z,2021,10,3,0,3,32460,37
3606,1000002,3K2D1,W4,1,3S000,2,5,1,1,2021,10,3,0,1,12900,23
3607,1000002,3K2D1,W6,1,3F000,3,7,7,1,2021,10,3,0,1,16920,10
3608,1000002,3K2E1,C2,1,3F000,3,7,7,1,2021,10,3,0,1,10400,23
3609,1000002,3K2E1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,3800,6
3610,1000002,3K2E1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,14650,45
3611,1000002,3K2E1,P2,1,3C3K1,5,2,7,1,2021,10,3,0,1,4300,10
3612,1000002,3K2E1,P2,1,3F000,2,6,7,1,2021,10,3,0,2,18800,81
3613,1000002,3K2E1,P5,3,3TA00,1,2,1,1,2021,10,3,0,1,5500,23
3614,1000002,3K2E1,P7,1,3F000,2,6,7,Z,2021,10,3,0,9,56240,150
3615,1000002,3K2E1,PT0,1,3F000,3,8,7,Z,2021,10,3,0,1,7700,6
3616,1000002,3K2E1,PT5,1,3F000,3,8,7,Z,2021,10,3,0,1,20650,32
3617,1000002,3K2E1,T4,3,3K2E1,4,2,7,1,2021,10,3,0,1,13600,7
3618,1000002,3K2E1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,19000,33
3619,1000002,3K2F1,P0,1,3F000,3,7,7,1,2021,10,3,0,1,7225,7
3620,1000002,3K2F1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,13650,43
3621,1000002,3K2F1,P2,1,3F000,3,7,7,1,2021,10,3,0,1,6915,4
3622,1000002,3K2F1,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,14448,45
3623,1000002,3K2F1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,7225,9
3624,1000002,3K2F1,P7,3,3F000,2,6,7,Z,2021,10,3,0,1,5300,4
3625,1000002,3K2F1,PT0,1,3F000,3,8,7,Z,2021,10,3,0,1,5700,3
3626,1000002,3K2F1,T0,2,3F000,3,8,7,1,2021,10,3,0,1,7100,2
3627,1000002,3K2R1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,14128,49
3628,1000002,3K2R1,P0,3,3TA00,1,2,7,1,2021,10,3,0,1,11918,41
3629,1000002,3K2R1,P1,1,3F000,2,6,7,1,2021,10,3,0,6,74274,271
3630,1000002,3K2R1,P1,3,3F000,2,6,7,1,2021,10,3,0,2,23437,97
3631,1000002,3K2R1,P1,3,DBB00,5,1,7,1,2021,10,3,0,1,10200,70
3632,1000002,3K2R1,P2,1,3F000,2,6,7,1,2021,10,3,0,3,68595,320
3633,1000002,3K2R1,P2,3,3F000,2,4,7,1,2021,10,3,0,1,15840,49
3634,1000002,3K2R1,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,18350,78
3635,1000002,3K2R1,P7,3,3F000,2,6,7,Z,2021,10,3,0,1,4500,9
3636,1000002,3K2R1,PH2,1,3K2X1,5,2,7,Z,2021,10,3,0,1,5500,18
3637,1000002,3K2R1,PH2,1,3TA00,1,2,1,Z,2021,10,3,0,1,11000,32
3638,1000002,3K2R1,PH2,4,3FDR1,5,1,3,Z,2021,10,3,0,1,20000,85
3639,1000002,3K2S1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,22710,60
3640,1000002,3K2S1,P0,1,3F000,3,8,7,1,2021,10,3,0,1,7500,11
3641,1000002,3K2S1,P1,1,3F000,2,6,7,1,2021,10,3,0,3,13700,32
3642,1000002,3K2S1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,7225,6
3643,1000002,3K2S1,P2,1,3F000,2,4,7,1,2021,10,3,0,2,11822,34
3644,1000002,3K2S1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,7000,32
3645,1000002,3K2S1,P2,1,3TA00,1,2,7,1,2021,10,3,0,1,9000,31
3646,1000002,3K2S1,P2,3,3F000,2,6,7,1,2021,10,3,0,1,6872,23
3647,1000002,3K2S1,P2,3,3TA00,1,2,7,1,2021,10,3,0,1,4600,22
3648,1000002,3K2S1,P5,1,3F000,3,8,7,1,2021,10,3,0,1,12000,21
3649,1000002,3K2S1,P7,1,3F000,2,6,7,Z,2021,10,3,0,11,77814,210
3650,1000002,3K2S1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,10426,10
3651,1000002,3K2S1,P7,3,3C3N1,5,2,7,Z,2021,10,3,0,1,6154,5
3652,1000002,3K2S1,PH2,1,3TA00,1,1,7,Z,2021,10,3,0,1,4500,4
3653,1000002,3K2S1,PH2,3,3TA00,1,1,7,Z,2021,10,3,0,1,4300,24
3654,1000002,3K2S1,PH2,3,3TC00,1,1,7,Z,2021,10,3,0,1,12471,46
3655,1000002,3K2S1,W4,1,3F000,2,6,7,1,2021,10,3,0,1,11688,12
3656,1000002,3K2U1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,4900,23
3657,1000002,3K2U1,P1,3,3TA00,1,1,7,1,2021,10,3,0,1,7100,27
3658,1000002,3K2U1,P2,1,3F000,2,4,7,1,2021,10,3,0,1,2829,23
3659,1000002,3K2U1,P2,1,3F000,3,7,7,1,2021,10,3,0,2,17300,29
3660,1000002,3K2U1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,7200,5
3661,1000002,3K2U1,P2,3,3S000,2,5,1,1,2021,10,3,0,1,6200,7
3662,1000002,3K2U1,P7,1,3F000,2,6,7,Z,2021,10,3,0,7,37450,121
3663,1000002,3K2U1,P7,1,3S000,2,5,1,Z,2021,10,3,0,1,7560,9
3664,1000002,3K2U1,PH2,1,3F000,3,8,7,Z,2021,10,3,0,1,20600,28
3665,1000002,3K2U1,PH2,3,DBC00,5,1,7,Z,2021,10,3,0,1,9000,47
3666,1000002,3K2U1,RV1,1,3F000,3,7,7,1,2021,10,3,0,1,16000,23
3667,1000002,3K2U1,W1,1,3F000,2,6,7,Z,2021,10,3,0,1,20500,28
3668,1000002,3K2U1,W6,3,3TA00,1,1,7,1,2021,10,3,0,1,35742,49
3669,1000002,3K2X1,P0,1,3F000,3,8,7,1,2021,10,3,0,1,10830,28
3670,1000002,3K2X1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,7035,7
3671,1000002,3K2X1,P2,1,3F000,3,8,7,1,2021,10,3,0,1,12486,23
3672,1000002,3K2X1,PH2,1,3TA00,1,2,7,Z,2021,10,3,0,1,9000,43
3673,1000002,3K3A1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,6400,9
3674,1000002,3K3A1,P1,1,3F000,3,8,7,1,2021,10,3,0,1,7000,9
3675,1000002,3K3A1,P2,1,3F000,2,6,7,1,2021,10,3,0,1,18710,68
3676,1000002,3K3A1,P2,1,3TA00,1,2,7,1,2021,10,3,0,1,10000,34
3677,1000002,3K3A1,P7,1,3F000,2,6,7,Z,2021,10,3,0,4,19350,64
3678,1000002,3K3A1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,6725,10
3679,1000002,3K3A1,P7,1,3S000,2,5,1,Z,2021,10,3,0,1,6300,5
3680,1000002,3K3A1,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,5250,11
3681,1000002,3K3A1,PT0,1,3TA00,1,2,1,Z,2021,10,3,0,1,8800,31
3682,1000002,3K3A1,PT5,3,3TC00,1,1,7,Z,2021,10,3,0,1,11000,34
3683,1000002,3K3A1,RV1,1,3F000,2,6,7,1,2021,10,3,0,1,15900,32
3684,1000002,3K3A1,W1,1,3F000,3,8,7,Z,2021,10,3,0,1,18935,22
3685,1000002,3K3A1,W4,1,3F000,3,7,7,1,2021,10,3,0,1,19600,19
3686,1000002,3K3A1,W4,3,3TC00,1,2,7,1,2021,10,3,0,1,11900,24
3687,1000002,3K3B1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,6900,23
3688,1000002,3K3B1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,5300,9
3689,1000002,3K3B1,P1,1,3F000,3,7,7,1,2021,10,3,0,1,13785,27
3690,1000002,3K3B1,P1,1,3S000,2,5,1,1,2021,10,3,0,1,6500,23
3691,1000002,3K3B1,P1,3,3TC00,1,2,7,1,2021,10,3,0,1,10600,29
3692,1000002,3K3B1,P2,1,3S000,2,5,7,1,2021,10,3,0,1,6840,8
3693,1000002,3K3B1,P7,1,3F000,2,6,7,Z,2021,10,3,0,1,6500,31
3694,1000002,3K3B1,PH2,1,3F000,3,8,7,Z,2021,10,3,0,1,8500,5
3695,1000002,3K3D1,C1,3,3TC00,1,2,7,1,2021,10,3,0,1,14200,29
3696,1000002,3K3D1,P0,1,3F000,2,6,7,1,2021,10,3,0,2,11400,18
3697,1000002,3K3D1,P0,1,3F000,3,7,7,1,2021,10,3,0,1,7035,4
3698,1000002,3K3D1,P0,1,3F000,3,8,7,1,2021,10,3,0,1,8740,26
3699,1000002,3K3D1,P1,1,3F000,2,6,7,1,2021,10,3,0,2,9400,21
3700,1000002,3K3D1,P1,1,3F000,3,7,7,1,2021,10,3,0,4,33350,64
3701,1000002,3K3D1,P2,1,3F000,2,6,7,1,2021,10,3,0,2,16480,26
3702,1000002,3K3D1,P2,1,3F000,3,7,7,1,2021,10,3,0,2,15730,24
3703,1000002,3K3D1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,5225,6
3704,1000002,3K3D1,PH2,1,3S000,2,5,1,Z,2021,10,3,0,1,6400,23
3705,1000002,3K3D1,RH0,1,3F000,3,7,7,Z,2021,10,3,0,1,15739,8
3706,1000002,3K3D1,RV1,1,3F000,3,7,7,1,2021,10,3,0,1,13750,9
3707,1000002,3K3D1,T2,1,3F000,3,7,7,1,2021,10,3,0,1,9030,2
3708,1000002,3K3D1,W4,3,3TD00,1,1,7,1,2021,10,3,0,1,16600,30
3709,1000002,3K3E2,P1,1,3F000,2,4,7,1,2021,10,3,0,1,5200,21
3710,1000002,3K3E2,P1,1,3F000,2,6,7,1,2021,10,3,0,2,16400,78
3711,1000002,3K3E2,P1,1,3F000,3,7,7,1,2021,10,3,0,1,16350,48
3712,1000002,3K3E2,P7,1,3F000,2,6,7,Z,2021,10,3,0,3,19800,100
3713,1000002,3K3E2,PH2,1,3F000,2,6,7,Z,2021,10,3,0,1,10850,29
3714,1000002,3K3E2,PT0,1,3S000,2,5,1,Z,2021,10,3,0,1,18064,49
3715,1000002,3K3F1,C0,1,3F000,3,7,7,1,2021,10,3,0,1,6448,4
3716,1000002,3K3F1,P0,1,3F000,2,6,7,1,2021,10,3,0,1,5400,24
3717,1000002,3K3F1,P0,1,3F000,3,7,7,1,2021,10,3,0,3,54900,128
3718,1000002,3K3F1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,5700,13
3719,1000002,3K3F1,P1,1,3F000,2,6,7,1,2021,10,3,0,1,10800,32
3720,1000002,3K3F1,P1,1,3F000,3,8,7,1,2021,10,3,0,1,6725,7
3721,1000002,3K3F1,P1,1,3S000,2,5,1,1,2021,10,3,0,1,6200,24
3722,1000002,3K3F1,P2,1,3F000,2,6,7,1,2021,10,3,0,2,15190,48
3723,1000002,3K3F1,P2,1,3F000,3,7,7,1,2021,10,3,0,2,14982,19
3724,1000002,3K3F1,P2,1,3S000,2,5,1,1,2021,10,3,0,1,6500,11
3725,1000002,3K3F1,P3,1,3F000,3,7,7,1,2021,10,3,0,1,8365,9
3726,1000002,3K3F1,P3,1,3F000,3,8,7,1,2021,10,3,0,1,20826,29
3727,1000002,3K3F1,P7,1,3F000,2,6,7,Z,2021,10,3,0,13,119430,404
3728,1000002,3K3F1,P7,1,3F000,3,7,7,Z,2021,10,3,0,1,6725,5
3729,1000002,3K3F1,P7,1,3F000,3,8,7,Z,2021,10,3,0,1,9950,21
3730,1000002,3K3F1,PH2,1,3F000,3,7,7,Z,2021,10,3,0,1,19770,31
3731,1000002,3K3F1,PH2,1,3F000,3,8,7,Z,2021,10,3,0,1,9125,12
3732,1000002,3K3F1,PH2,1,3TC00,1,2,7,Z,2021,10,3,0,1,8600,32
3733,1000002,3K3F1,PH2,3,3K3L1,5,2,7,Z,2021,10,3,0,1,15000,48
3734,1000002,3K3F1,RH0,1,3F000,3,8,7,Z,2021,10,3,0,1,19130,16
3735,1000002,3K3F1,RH0,1,3S000,2,5,1,Z,2021,10,3,0,1,8200,23
3736,1000002,3K3F1,RV1,1,3F000,2,6,7,1,2021,10,3,0,1,10450,8
3737,1000002,3K3F1,T0,2,3F000,3,7,7,1,2021,10,3,0,1,4180,2
3738,1000002,3K3F1,W4,1,3F000,2,6,7,1,2021,10,3,0,2,22780,18
3739,1000002,3K3F1,W4,1,3F000,3,7,7,1,2021,10,3,0,1,16477,6
3740,1000002,3K3G1,P1,1,3F000,2,4,7,1,2021,10,3,0,1,4800,8
